File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF743CPC	bigBed narrowPeak	peaks and background as input for IDR	ENCSR278SQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA					False	2016-08-24	ENCODE				1							ENCFF444AXF	12769391	ENCODE Processing Pipeline	9124495d99e8bef94ea75456db09f6d3		https://www.encodeproject.org/files/ENCFF743CPC/@@download/ENCFF743CPC.bigBed	GRCh38				released	s3://encode-public/2016/10/18/c97ae706-64c9-49b9-af8d-096ebed11c91/ENCFF743CPC.bigBed				
ENCFF256YZH	bigBed narrowPeak	peaks and background as input for IDR	ENCSR278SQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA					False	2016-08-24	ENCODE				2							ENCFF021IFH	12954620	ENCODE Processing Pipeline	16b6f53632c7a7cc61b342c3ab60b04d		https://www.encodeproject.org/files/ENCFF256YZH/@@download/ENCFF256YZH.bigBed	GRCh38				released	s3://encode-public/2016/10/18/d6dcd187-0805-4c97-a4d7-ccc2f3f9bba4/ENCFF256YZH.bigBed				
ENCFF788YLM	bigBed narrowPeak	peaks and background as input for IDR	ENCSR278SQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF184KVH	12845828	ENCODE Processing Pipeline	5daa8ac0f6093111a07beb9bae154172		https://www.encodeproject.org/files/ENCFF788YLM/@@download/ENCFF788YLM.bigBed	GRCh38				released	s3://encode-public/2016/10/18/0c8bc5a6-d7e7-4628-8251-e1c8df719979/ENCFF788YLM.bigBed				
ENCFF400GKD	bed narrowPeak	conservative IDR thresholded peaks	ENCSR278SQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF021IFH, ENCFF184KVH, ENCFF419RSJ, ENCFF444AXF	700911	ENCODE Processing Pipeline	b2cf599066ba8970699e5c989c5a9ed0		https://www.encodeproject.org/files/ENCFF400GKD/@@download/ENCFF400GKD.bed.gz	GRCh38				released	s3://encode-public/2016/10/18/997fc7cb-a925-4964-8217-e54f29114b66/ENCFF400GKD.bed.gz				
ENCFF857RRH	bigBed narrowPeak	conservative IDR thresholded peaks	ENCSR278SQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF400GKD	1485065	ENCODE Processing Pipeline	5b9eb51aa8d4d369875079b450ba5d57		https://www.encodeproject.org/files/ENCFF857RRH/@@download/ENCFF857RRH.bigBed	GRCh38				released	s3://encode-public/2016/10/18/4e3d2f22-4c4e-4229-b56a-805cf5a9fbd4/ENCFF857RRH.bigBed				
ENCFF811VEN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR278SQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF021IFH, ENCFF184KVH, ENCFF419RSJ, ENCFF444AXF	707718	ENCODE Processing Pipeline	5c2306896a7fa321eecaaebb02b29740		https://www.encodeproject.org/files/ENCFF811VEN/@@download/ENCFF811VEN.bed.gz	GRCh38				released	s3://encode-public/2016/10/18/597e68b2-24ce-41c5-bcbb-ed8983126318/ENCFF811VEN.bed.gz				
ENCFF949VNS	bigBed narrowPeak	optimal IDR thresholded peaks	ENCSR278SQL	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										NBN-human	DNA					False	2016-08-24	ENCODE				1, 2							ENCFF811VEN	1508923	ENCODE Processing Pipeline	928bbc2c520c109970cb1a87319110cf		https://www.encodeproject.org/files/ENCFF949VNS/@@download/ENCFF949VNS.bigBed	GRCh38				released	s3://encode-public/2016/10/18/ef68560e-6912-4270-a350-07c1fdcf67a3/ENCFF949VNS.bigBed				
ENCFF000NWF	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF000NWT	824439542	Richard Myers, HAIB	4e904d1bb23042695bdd045f2cbc46f9		https://www.encodeproject.org/files/ENCFF000NWF/@@download/ENCFF000NWF.bam	hg19				archived	s3://encode-public/2012/01/23/c8595978-26e8-48a4-92e5-23b8f3f50496/ENCFF000NWF.bam				
ENCFF000NWH	bigBed broadPeak	peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1						ENCFF001TXG	551037	Richard Myers, HAIB	8eb85edb685f72464029ec6c9a465f91		https://www.encodeproject.org/files/ENCFF000NWH/@@download/ENCFF000NWH.bigBed	hg19				archived	s3://encode-public/2012/01/23/624222c3-8826-48ca-899b-4df4ff1de917/ENCFF000NWH.broadPeak.bigbed				
ENCFF000NWI	bigBed broadPeak	peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1						ENCFF001TXH	628345	Richard Myers, HAIB	e1a63318adf5ca156c6f895c161a1d1e		https://www.encodeproject.org/files/ENCFF000NWI/@@download/ENCFF000NWI.bigBed	hg19				archived	s3://encode-public/2012/01/23/40d6236d-d4c4-4357-a853-d30656a6c199/ENCFF000NWI.broadPeak.bigbed				
ENCFF000NWJ	bigWig	raw signal	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							16120086	Richard Myers, HAIB	1e5f4068cd8c3603a6f55f64f8296175		https://www.encodeproject.org/files/ENCFF000NWJ/@@download/ENCFF000NWJ.bigWig	hg19				archived	s3://encode-public/2012/01/23/7a3b5fa3-35b9-4adc-8808-015ba44dec59/ENCFF000NWJ.bigWig				
ENCFF000NWK	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF000NWV	967009304	Richard Myers, HAIB	012abc81238109e9790a9024328d08ff		https://www.encodeproject.org/files/ENCFF000NWK/@@download/ENCFF000NWK.bam	hg19				archived	s3://encode-public/2012/01/23/233bfd75-ea40-4498-a073-9c323060157c/ENCFF000NWK.bam				
ENCFF000NWL	bigWig	raw signal	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							21467479	Richard Myers, HAIB	7a6588eb647cbcc29ff80c1254b31bad		https://www.encodeproject.org/files/ENCFF000NWL/@@download/ENCFF000NWL.bigWig	hg19				archived	s3://encode-public/2012/01/23/b07aaeea-137d-4f4b-a7f3-fc40e4faef12/ENCFF000NWL.bigWig				
ENCFF000NWT	fastq	reads	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				870825486	Richard Myers, HAIB	e011367659917a655f073ac80ee4f91e		https://www.encodeproject.org/files/ENCFF000NWT/@@download/ENCFF000NWT.fastq.gz			Illumina Genome Analyzer IIx	/files/ENCFF000OCW/	released	s3://encode-public/2012/01/23/18cb725a-c06b-4d0e-a6cc-36b5a516d77e/ENCFF000NWT.fastq.gz				
ENCFF000NWV	fastq	reads	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1035627302	Richard Myers, HAIB	ff1932701763aee22984b5a951febd83		https://www.encodeproject.org/files/ENCFF000NWV/@@download/ENCFF000NWV.fastq.gz			Illumina Genome Analyzer IIx	/files/ENCFF000OCU/	released	s3://encode-public/2012/01/23/d943bad7-c6f8-4dc2-8104-99e24c9217c2/ENCFF000NWV.fastq.gz				
ENCFF001TXG	bed broadPeak	peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1	1							339348	Richard Myers, HAIB	03aceacdeaa397aaf3b9aac9965c4123		https://www.encodeproject.org/files/ENCFF001TXG/@@download/ENCFF001TXG.bed.gz	hg19				archived	s3://encode-public/2012/01/23/76837ea4-2014-43d4-9626-96da1b59b982/ENCFF001TXG.broadPeak.gz				
ENCFF001TXH	bed broadPeak	peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2	1							401778	Richard Myers, HAIB	0644524f5f3062c61fa14e97648187ad		https://www.encodeproject.org/files/ENCFF001TXH/@@download/ENCFF001TXH.bed.gz	hg19				archived	s3://encode-public/2012/01/23/f84e3c03-f753-4964-b012-22abec1e2ea0/ENCFF001TXH.broadPeak.gz				
ENCFF002CHB	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE												358811	ENCODE Consortium Analysis Working Group	9e2708daf73a8a5e361e6ef88e8bb464		https://www.encodeproject.org/files/ENCFF002CHB/@@download/ENCFF002CHB.bed.gz	hg19				archived	s3://encode-public/2014/06/06/d51619a6-cadd-459f-b889-0df6271ca053/ENCFF002CHB.narrowPeak.gz				
ENCFF307HMP	bigBed narrowPeak	optimal IDR thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE											ENCFF002CHB	817179	ENCODE Consortium	2910e316232417ddb43ae7763cbc588c		https://www.encodeproject.org/files/ENCFF307HMP/@@download/ENCFF307HMP.bigBed	hg19				archived	s3://encode-public/2015/06/02/3332a09d-b87b-4e14-9fe9-6f93ceb772c4/ENCFF307HMP.bigBed				
ENCFF028SCM	bam	unfiltered alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			36				ENCFF000NWT, ENCFF643CGH	1113335001	ENCODE Processing Pipeline	5a79c4a2fb825627512cc27291934e6f		https://www.encodeproject.org/files/ENCFF028SCM/@@download/ENCFF028SCM.bam	GRCh38				released	s3://encode-public/2016/12/10/c8a067c8-831e-46e8-bb83-dca7ae50b828/ENCFF028SCM.bam				
ENCFF240MQI	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			36				ENCFF000NWT, ENCFF643CGH	644643687	ENCODE Processing Pipeline	1c20ff0def323dcbaf162273da622bc1		https://www.encodeproject.org/files/ENCFF240MQI/@@download/ENCFF240MQI.bam	GRCh38				released	s3://encode-public/2016/12/10/cd7acf13-cd37-4273-9a65-30b8e9a50f0f/ENCFF240MQI.bam				
ENCFF888PAI	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			36				ENCFF000NWV, ENCFF643CGH	766004482	ENCODE Processing Pipeline	9a381fee1a0f451d1c09fcdd2391b548		https://www.encodeproject.org/files/ENCFF888PAI/@@download/ENCFF888PAI.bam	GRCh38				released	s3://encode-public/2016/12/10/eecade16-8fc9-459d-9358-71e12da2f5d7/ENCFF888PAI.bam				
ENCFF358CPI	bam	unfiltered alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			36				ENCFF000NWV, ENCFF643CGH	1315266088	ENCODE Processing Pipeline	daf751177b0c51f3df3ea7d06107d44c		https://www.encodeproject.org/files/ENCFF358CPI/@@download/ENCFF358CPI.bam	GRCh38				released	s3://encode-public/2016/12/10/bdf5dffa-a890-433d-9ab1-76e26f1b7142/ENCFF358CPI.bam				
ENCFF077CHK	bam	unfiltered alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			36				ENCFF000NWT, ENCFF807MUK	1110036095	ENCODE Processing Pipeline	0ada5903dc30146faccc8a75547cf27e		https://www.encodeproject.org/files/ENCFF077CHK/@@download/ENCFF077CHK.bam	hg19				released	s3://encode-public/2016/12/11/02d3d241-a62d-4635-bef1-179bf4e46ce5/ENCFF077CHK.bam				
ENCFF356JEO	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1			36				ENCFF000NWT, ENCFF807MUK	640952733	ENCODE Processing Pipeline	8e463d84ea86834b6494196537061722		https://www.encodeproject.org/files/ENCFF356JEO/@@download/ENCFF356JEO.bam	hg19				released	s3://encode-public/2016/12/11/8e7e840c-653b-4ba0-9348-aab59eb9bac1/ENCFF356JEO.bam				
ENCFF056SZK	bam	unfiltered alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			36				ENCFF000NWV, ENCFF807MUK	1310788835	ENCODE Processing Pipeline	d333e04eedf89604e6d052cb94e3b2d5		https://www.encodeproject.org/files/ENCFF056SZK/@@download/ENCFF056SZK.bam	hg19				released	s3://encode-public/2016/12/11/6633579a-d3b5-4f76-aa66-fac4efe22046/ENCFF056SZK.bam				
ENCFF732SBB	bam	alignments	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2			36				ENCFF000NWV, ENCFF807MUK	760267172	ENCODE Processing Pipeline	5ee214365c432e750a39372692e2a021		https://www.encodeproject.org/files/ENCFF732SBB/@@download/ENCFF732SBB.bam	hg19				released	s3://encode-public/2016/12/11/a930f4c9-81ab-45e9-94e3-984df2f38203/ENCFF732SBB.bam				
ENCFF224TTO	bigWig	signal p-value	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF240MQI, ENCFF562HPN	511164791	ENCODE Processing Pipeline	b8127a2bdd4a925a705c4a4462ee5271		https://www.encodeproject.org/files/ENCFF224TTO/@@download/ENCFF224TTO.bigWig	GRCh38				released	s3://encode-public/2016/12/16/8fa60efd-a946-42a8-a43e-c09618488453/ENCFF224TTO.bigWig				
ENCFF027BBC	bigWig	signal p-value	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF438FFV, ENCFF888PAI	430013921	ENCODE Processing Pipeline	b9fd321d59ee4cc4d88c194b5c898503		https://www.encodeproject.org/files/ENCFF027BBC/@@download/ENCFF027BBC.bigWig	GRCh38				released	s3://encode-public/2016/12/16/b80ff92e-5437-48c5-b184-acc20d49b883/ENCFF027BBC.bigWig				
ENCFF511TJU	bigWig	fold change over control	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF438FFV, ENCFF888PAI	343890248	ENCODE Processing Pipeline	f8ee721a448c5652e42d63a3ba2f558b		https://www.encodeproject.org/files/ENCFF511TJU/@@download/ENCFF511TJU.bigWig	GRCh38				released	s3://encode-public/2016/12/16/5df188ac-4baf-4007-9fef-1dbe982c613d/ENCFF511TJU.bigWig				
ENCFF255OTO	bigWig	signal p-value	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF240MQI, ENCFF438FFV, ENCFF562HPN, ENCFF888PAI	862095165	ENCODE Processing Pipeline	69b29b498ce89f9e4e5141ecc3e7a139		https://www.encodeproject.org/files/ENCFF255OTO/@@download/ENCFF255OTO.bigWig	GRCh38				released	s3://encode-public/2016/12/16/9162dacb-e9ef-4812-b4fc-084a16acd079/ENCFF255OTO.bigWig				
ENCFF073JYX	bigWig	fold change over control	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF240MQI, ENCFF562HPN	309702919	ENCODE Processing Pipeline	13bca6f390a90f2e92bcea16d90120de		https://www.encodeproject.org/files/ENCFF073JYX/@@download/ENCFF073JYX.bigWig	GRCh38				released	s3://encode-public/2016/12/16/4982e503-46c1-4618-85b0-5b35bb73da4b/ENCFF073JYX.bigWig				
ENCFF185INW	bigWig	fold change over control	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF240MQI, ENCFF438FFV, ENCFF562HPN, ENCFF888PAI	741051636	ENCODE Processing Pipeline	7cd7a49509bf7e13c84545f6ce5dac1f		https://www.encodeproject.org/files/ENCFF185INW/@@download/ENCFF185INW.bigWig	GRCh38				released	s3://encode-public/2016/12/16/3f6ffa89-90b4-49ec-acf0-facac593e47f/ENCFF185INW.bigWig				
ENCFF944GNM	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF240MQI, ENCFF562HPN	5067106	ENCODE Processing Pipeline	5468ae53970173483242c32e37204766		https://www.encodeproject.org/files/ENCFF944GNM/@@download/ENCFF944GNM.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/f64a99d6-2bba-4f5e-9208-85e14ed62678/ENCFF944GNM.bed.gz				
ENCFF089TUG	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF438FFV, ENCFF888PAI	4929526	ENCODE Processing Pipeline	d927d47628609ca867531933148023ed		https://www.encodeproject.org/files/ENCFF089TUG/@@download/ENCFF089TUG.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/0e27f8a6-2f9a-4f0a-bb94-052e814e88aa/ENCFF089TUG.bed.gz				
ENCFF119FVK	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF944GNM	10870010	ENCODE Processing Pipeline	90ed2f5892e3789e80bfcb62f1d3a68f		https://www.encodeproject.org/files/ENCFF119FVK/@@download/ENCFF119FVK.bigBed	GRCh38				released	s3://encode-public/2016/12/16/a002f7d4-8ea2-445c-a961-c2313bf770b5/ENCFF119FVK.bigBed				
ENCFF826OPY	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF240MQI, ENCFF438FFV, ENCFF562HPN, ENCFF888PAI	6014158	ENCODE Processing Pipeline	5ac5fbf1d8a09abf546a16f47263182d		https://www.encodeproject.org/files/ENCFF826OPY/@@download/ENCFF826OPY.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/ecd16c5e-d9ff-4080-bb2b-be95f3536b07/ENCFF826OPY.bed.gz				
ENCFF588FKS	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF089TUG	10699875	ENCODE Processing Pipeline	8f65eb9e0cf67b32551efd5342c75be2		https://www.encodeproject.org/files/ENCFF588FKS/@@download/ENCFF588FKS.bigBed	GRCh38				released	s3://encode-public/2016/12/16/aa6f6ce4-9897-4ae9-8d16-1fa859ec6d42/ENCFF588FKS.bigBed				
ENCFF134TRQ	bigBed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF826OPY	13201388	ENCODE Processing Pipeline	042f69e631882344922c67f7ac84969e		https://www.encodeproject.org/files/ENCFF134TRQ/@@download/ENCFF134TRQ.bigBed	GRCh38				released	s3://encode-public/2016/12/16/548f04d0-7a18-4bbc-ba76-8ddfdf86d813/ENCFF134TRQ.bigBed				
ENCFF393ZEE	bed narrowPeak	conservative IDR thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF089TUG, ENCFF419RSJ, ENCFF826OPY, ENCFF944GNM	318424	ENCODE Processing Pipeline	12b4d328c97c1fb18048d745b51bc8bc		https://www.encodeproject.org/files/ENCFF393ZEE/@@download/ENCFF393ZEE.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/eefddd0a-f4bf-4adf-9071-9a04790a5b3b/ENCFF393ZEE.bed.gz				
ENCFF049SZR	bigBed narrowPeak	optimal IDR thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF720YMW	669895	ENCODE Processing Pipeline	6effdadce16dcad00018448622e26c9d		https://www.encodeproject.org/files/ENCFF049SZR/@@download/ENCFF049SZR.bigBed	GRCh38				released	s3://encode-public/2016/12/16/60e7b12d-9c53-4915-afd4-bb07bd530ee9/ENCFF049SZR.bigBed				
ENCFF865RMQ	bigBed narrowPeak	conservative IDR thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF393ZEE	603919	ENCODE Processing Pipeline	e5af43cd2fd3b2cdb796cabf28467328		https://www.encodeproject.org/files/ENCFF865RMQ/@@download/ENCFF865RMQ.bigBed	GRCh38				released	s3://encode-public/2016/12/16/9b967a0d-2594-49a6-82c2-19a244a5007d/ENCFF865RMQ.bigBed				
ENCFF720YMW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF089TUG, ENCFF419RSJ, ENCFF826OPY, ENCFF944GNM	366567	ENCODE Processing Pipeline	ace1fb5b44c14612084d7bf52d7561bd		https://www.encodeproject.org/files/ENCFF720YMW/@@download/ENCFF720YMW.bed.gz	GRCh38				released	s3://encode-public/2016/12/16/4f5b3d89-083e-4813-aa9b-8ba8cece20ed/ENCFF720YMW.bed.gz				
ENCFF587YRC	bigWig	fold change over control	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1							ENCFF356JEO, ENCFF958RTR	312336589	ENCODE Processing Pipeline	768d6f54235b454c974e4a2da3b6f855		https://www.encodeproject.org/files/ENCFF587YRC/@@download/ENCFF587YRC.bigWig	hg19				released	s3://encode-public/2017/12/08/78358c9b-0318-4221-ad70-e0bede2e0cb0/ENCFF587YRC.bigWig				
ENCFF717AEH	bigWig	signal p-value	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF732SBB, ENCFF837IOW	439213255	ENCODE Processing Pipeline	63166a794af738abe3b150d5da9ce15f		https://www.encodeproject.org/files/ENCFF717AEH/@@download/ENCFF717AEH.bigWig	hg19				released	s3://encode-public/2017/12/08/1da7060a-472b-4681-b285-d7ab00693f93/ENCFF717AEH.bigWig				
ENCFF291ILI	bigWig	fold change over control	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				1, 2							ENCFF356JEO, ENCFF732SBB, ENCFF837IOW, ENCFF958RTR	747941053	ENCODE Processing Pipeline	3e7f839e5aabc39858497f0201bcfcc2		https://www.encodeproject.org/files/ENCFF291ILI/@@download/ENCFF291ILI.bigWig	hg19				released	s3://encode-public/2017/12/08/6d8a8c2b-b8f6-43e2-97bf-b31cde1c8056/ENCFF291ILI.bigWig				
ENCFF379LXD	bed narrowPeak	peaks and background as input for IDR	ENCSR000BGY	ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens										IRF4-human	DNA		see document	see document		False	2011-07-18	ENCODE				2							ENCFF732SBB, ENCFF837IOW	5008996	ENCODE Processing Pipeline	844d8d751abcaff398aa423ae8a993e9		https://www.encodeproject.org/files/ENCFF379LXD/@@download/ENCFF379LXD.bed.gz	hg19				released	s3://encode-public/2017/12/08/718a9d64-6249-4754-b7a8-6631bc529f46/ENCFF379LXD.bed.gz				
